dr7objid,gz2class,total_classifications,total_votes,asset_id,path,label,ra,dec
587742015422988413,Ei(m),48,174,165417,../data/images/165417.jpg,merger,164.06676,22.23088
588017566026301541,Sb?t(m),42,240,209758,../data/images/209758.jpg,merger,184.09523,12.245498
587738947744432236,Ser,29,122,258835,../data/images/258835.jpg,edge_on,147.88092,34.050304
588018055655784655,Ser,39,143,232417,../data/images/232417.jpg,edge_on,231.45964,41.743214
587741709943636126,Ser,44,179,157201,../data/images/157201.jpg,edge_on,142.75818,21.807379
587735742075502767,Sb2l,38,252,87446,../data/images/87446.jpg,spiral,231.28212,35.91695
587732483295150196,Ser(m),53,242,55049,../data/images/55049.jpg,edge_on,213.79172,46.019203
587734948582719760,Ei,50,151,76506,../data/images/76506.jpg,elliptical,131.55191,7.267058
587739457763737699,Ser,46,187,129358,../data/images/129358.jpg,edge_on,225.05945,25.496645
587739709019258942,Sen,42,151,261419,../data/images/261419.jpg,edge_on,212.94504,28.115488
587729408613155059,Er(m),45,157,36105,../data/images/36105.jpg,merger,245.89355,46.240894
587725775603433938,Ser,33,131,11875,../data/images/11875.jpg,edge_on,113.85832,39.59676
587739157646868683,Ser,39,137,121059,../data/images/121059.jpg,edge_on,132.16873,24.858616
588009372838068338,Ei,48,155,194325,../data/images/194325.jpg,elliptical,181.62944,63.35251
587729229300564173,Ser,37,131,32920,../data/images/32920.jpg,edge_on,243.99126,52.818676
587729409153106122,Ser(m),43,187,36373,../data/images/36373.jpg,merger,252.06964,40.869247
587726033850007698,Sb2m(o),39,316,247899,../data/images/247899.jpg,spiral,159.04086,3.2721713
587731912036647072,Sb(m),34,198,49497,../data/images/49497.jpg,merger,141.00124,48.02252
588848899373072458,Ei,40,129,242554,../data/images/242554.jpg,elliptical,173.80681,-0.538436
587736783072002326,Sc(m),35,165,256614,../data/images/256614.jpg,merger,246.0598,30.488644
587733081887342675,Sc2m,41,308,65183,../data/images/65183.jpg,spiral,186.97311,55.992012
587726032228909313,Sc1l(m),40,239,17761,../data/images/17761.jpg,merger,135.12053,1.2872574
588018090007003363,Ser,36,134,233476,../data/images/233476.jpg,edge_on,239.93843,31.815294
587725552268083463,Ser,42,153,9978,../data/images/9978.jpg,edge_on,117.65961,44.066853
587726031166439579,Ser,37,129,247520,../data/images/247520.jpg,edge_on,160.81805,1.210314
587741600961790012,Ser,49,185,154281,../data/images/154281.jpg,edge_on,193.67905,26.47885
587725816955601040,Sb(m),43,178,12466,../data/images/12466.jpg,merger,212.7757,64.317764
588017702412812483,Ei,44,133,216103,../data/images/216103.jpg,elliptical,224.48492,8.8613
587735666392301904,Er,48,160,85463,../data/images/85463.jpg,elliptical,246.62411,37.18625
587739827665961054,Ei,46,140,142801,../data/images/142801.jpg,elliptical,217.74995,23.373812
587735667449397464,SBc2m,41,304,85803,../data/images/85803.jpg,spiral,197.41222,57.96904
588298662503842099,Sc3t,46,324,240859,../data/images/240859.jpg,spiral,197.80664,46.2647
588297865264889984,Sc2m(m),43,371,240446,../data/images/240446.jpg,merger,169.209,47.20727
587739382064152806,Sb?t(m),37,196,125155,../data/images/125155.jpg,merger,225.39447,28.78751
587725816947998927,Sb(m),35,167,12337,../data/images/12337.jpg,merger,170.69492,66.39071
587736542560518304,Sc2l(m),36,273,256109,../data/images/256109.jpg,spiral,227.62045,7.4154034
588017726548213936,Sb?t(m),56,270,222792,../data/images/222792.jpg,merger,185.53467,8.402227
587738947203825818,Sa2l(m),46,298,115441,../data/images/115441.jpg,merger,138.93411,30.156118
587741707812143123,Er(m),40,169,155964,../data/images/155964.jpg,merger,182.5653,26.477083
588015509281833229,Sen,43,141,292439,../data/images/292439.jpg,edge_on,28.502073,0.11315587
587736915138314284,Ser,42,149,99991,../data/images/99991.jpg,edge_on,211.81374,12.99725
588017978875904183,Sc?t,33,223,227369,../data/images/227369.jpg,spiral,138.13737,30.074568
587745403611119822,Er,53,155,187890,../data/images/187890.jpg,elliptical,138.68541,12.778385
587741533324640327,Sb(m),33,188,263237,../data/images/263237.jpg,merger,176.60895,30.089811
587731679044632771,Seb,47,182,45261,../data/images/45261.jpg,edge_on,133.62486,40.60877
587741489814176371,Sb(m),54,234,149811,../data/images/149811.jpg,merger,119.779175,13.172877
587736542556979478,Sen,43,148,91517,../data/images/91517.jpg,edge_on,219.56711,8.431026
587742775639999179,Sc2m,47,365,182461,../data/images/182461.jpg,spiral,198.18716,18.06135
587726013998235865,Sc(m),44,220,14585,../data/images/14585.jpg,merger,187.02689,1.5741065
587736546314223879,Ser,39,160,256208,../data/images/256208.jpg,edge_on,232.23996,5.0416994
587739505548001455,Ei,45,142,130470,../data/images/130470.jpg,elliptical,196.65869,31.787165
587733411517759593,Sb(m),41,184,67520,../data/images/67520.jpg,merger,206.98668,53.2123
587742062163001596,Sc2l(m),38,324,168923,../data/images/168923.jpg,merger,224.57634,18.314686
587735429083299969,Ei,42,145,82468,../data/images/82468.jpg,elliptical,207.17014,47.07272
588017725483843810,Er,47,138,222288,../data/images/222288.jpg,elliptical,207.18832,6.9917226
587732153103679614,Sb(m),51,250,52641,../data/images/52641.jpg,merger,139.49493,40.007088
587731521743356041,Ser,33,124,250772,../data/images/250772.jpg,edge_on,134.84685,42.505234
587735662087241863,Ei,43,124,83847,../data/images/83847.jpg,elliptical,153.07773,37.91824
587742903939956833,Sb2l(r),33,278,185059,../data/images/185059.jpg,spiral,196.73293,17.821976
587742061610795091,Ei,45,152,167880,../data/images/167880.jpg,elliptical,187.37007,22.526371
587736976345792853,Ei,43,128,103508,../data/images/103508.jpg,elliptical,230.79926,28.18265
588018055655391475,Sc(m),46,200,232408,../data/images/232408.jpg,merger,230.64633,42.24222
587733609627648193,Ser,44,144,72316,../data/images/72316.jpg,edge_on,248.08702,39.05108
588295842860630129,Sb2l(m),39,242,238752,../data/images/238752.jpg,spiral,181.9572,50.988323
587731514216218744,Sc(m),43,177,285328,../data/images/285328.jpg,merger,18.403372,1.2426385
587732484376297663,Ser,42,167,56174,../data/images/56174.jpg,edge_on,234.54211,38.592056
587729971786416383,Ser,43,146,40732,../data/images/40732.jpg,edge_on,216.07367,-1.5841919
587729157908136098,Ei,41,122,30337,../data/images/30337.jpg,elliptical,229.98892,2.6852007
588017724939305058,Sc3t,50,370,221829,../data/images/221829.jpg,spiral,189.51967,7.190958
587733609094709542,Sb2m,46,322,72104,../data/images/72104.jpg,spiral,254.24391,31.55003
587742775092969567,Sc2l(m),45,335,182010,../data/images/182010.jpg,merger,173.81526,17.793724
588011123042680954,Er,43,127,200128,../data/images/200128.jpg,elliptical,198.27664,61.298847
587734622714331272,Ser,48,177,73579,../data/images/73579.jpg,edge_on,152.53319,42.79475
587742590405443657,Ei,40,122,177140,../data/images/177140.jpg,elliptical,242.0976,11.675705
588018090010870109,Ei,48,145,233560,../data/images/233560.jpg,elliptical,247.6598,26.100363
587731886277918833,Sc2m,41,268,48098,../data/images/48098.jpg,spiral,135.12209,44.97926
587735665848221880,Sb(m),40,182,85019,../data/images/85019.jpg,merger,229.71931,48.060234
587722983370260723,Ser,40,151,1238,../data/images/1238.jpg,edge_on,224.66795,0.02111212
587739608619679854,Er,39,116,131773,../data/images/131773.jpg,elliptical,164.3132,30.516071
588009372838789250,Sc2l,42,290,194341,../data/images/194341.jpg,spiral,185.25136,63.542885
587736812593545412,Sb(m),35,158,256795,../data/images/256795.jpg,merger,226.16525,11.082759
587732578307604647,SBc2t,47,353,252253,../data/images/252253.jpg,spiral,155.00885,6.6307855
587736941994311964,Sc3m,53,401,102223,../data/images/102223.jpg,spiral,244.76947,23.383211
587731890578325537,Sc2t,36,248,48979,../data/images/48979.jpg,spiral,180.7111,57.221233
588010878769365079,SBc2l,31,239,198033,../data/images/198033.jpg,spiral,203.5228,4.3265505
587742772958068805,Ser,37,140,266322,../data/images/266322.jpg,edge_on,203.77934,15.504591
587726102028878131,Sb1l(m),40,230,21308,../data/images/21308.jpg,merger,233.23232,3.7704432
587722982283608235,Ser(m),43,176,254,../data/images/254.jpg,edge_on,195.24948,-0.7269731
587728664506007793,Ei(m),46,197,23955,../data/images/23955.jpg,merger,125.93512,43.528095
587729227690541241,Sen,49,175,32526,../data/images/32526.jpg,edge_on,243.55223,50.99918
587725589845115025,Ser,48,178,11203,../data/images/11203.jpg,edge_on,258.69278,64.14481
587742062136066156,Sen,40,152,264877,../data/images/264877.jpg,edge_on,158.81677,20.875237
588017705084452952,Er(m),41,171,219281,../data/images/219281.jpg,merger,195.15517,13.364108
587729970175803629,Er,43,128,40283,../data/images/40283.jpg,elliptical,216.14783,-2.9040492
587725775070757134,Sb2l(m),29,246,11828,../data/images/11828.jpg,merger,121.207535,47.571346
587738409793749098,Ei,46,150,110473,../data/images/110473.jpg,elliptical,162.37677,13.374352
587722982829981913,Er,47,141,245699,../data/images/245699.jpg,elliptical,216.85033,-0.24865025
587742549606859013,Sb(m),45,244,171536,../data/images/171536.jpg,merger,219.01793,15.923613
587735430151798907,Ei,39,116,82580,../data/images/82580.jpg,elliptical,189.4178,50.02559
588017704554987695,Ser,42,165,218848,../data/images/218848.jpg,edge_on,212.45891,11.897432
587729774758723828,Sc?m,31,213,38816,../data/images/38816.jpg,spiral,212.75694,-1.3212488
587731868553248833,Ei,40,124,46176,../data/images/46176.jpg,elliptical,154.08383,50.26027
588015509283733705,Sen,44,170,292531,../data/images/292531.jpg,edge_on,32.852222,0.1824006
587745403072610559,Ser,45,175,267172,../data/images/267172.jpg,edge_on,135.0657,11.551789
587724650867130596,SBc2l(m),37,296,3578,../data/images/3578.jpg,merger,178.89264,-1.354528
587735695369437189,Sb2m(m),43,266,86209,../data/images/86209.jpg,merger,182.46683,56.742134
588017704008286272,Ser,44,163,218028,../data/images/218028.jpg,edge_on,189.40407,12.7128935
587726102026453127,Sb1l(m),42,282,21211,../data/images/21211.jpg,merger,227.72263,4.2080693
587739844314333292,Sc?m(m),32,255,144618,../data/images/144618.jpg,merger,228.3678,18.22755
587741707809063028,Sb2t(m),34,223,155899,../data/images/155899.jpg,merger,174.78928,26.256924
588017729228767392,Ser,40,155,223326,../data/images/223326.jpg,edge_on,193.15099,7.2493014
587732053778956313,Er,43,133,50709,../data/images/50709.jpg,elliptical,130.06174,36.801033
587739407862595715,Ser,43,152,128367,../data/images/128367.jpg,edge_on,203.53152,34.016308
587739720846606567,SBb2l(m),40,345,261626,../data/images/261626.jpg,merger,240.62431,18.099651
588023722320593062,Ser,49,175,237940,../data/images/237940.jpg,edge_on,224.70834,20.638174
587738569776103574,Ser,35,143,112366,../data/images/112366.jpg,edge_on,182.26692,15.340402
588017111293624462,Sb2t,43,327,208172,../data/images/208172.jpg,spiral,176.30376,47.32439
587739845925142723,Ser,31,119,145563,../data/images/145563.jpg,edge_on,229.26529,19.341784
587742609726767185,Er(m),40,149,177428,../data/images/177428.jpg,merger,214.07002,14.477812
587728309103558697,Sc?t(m),34,274,248311,../data/images/248311.jpg,merger,171.24367,2.6638374
588848899378118769,Er,51,158,242657,../data/images/242657.jpg,elliptical,185.23947,-0.44530115
587739377778032804,Ser,40,147,259857,../data/images/259857.jpg,edge_on,148.39711,30.141962
587731186206179479,Ei,44,130,278534,../data/images/278534.jpg,elliptical,5.2041936,-0.07755536
587729233058333204,Ser,45,157,249411,../data/images/249411.jpg,edge_on,258.96555,34.78861
588297865264890028,Sb(m),38,150,240451,../data/images/240451.jpg,merger,169.33624,47.13897
587739646209753154,Ser,51,192,133640,../data/images/133640.jpg,edge_on,171.52325,30.767715
587729226609262722,Ser(m),47,215,32225,../data/images/32225.jpg,merger,219.22385,62.053833
587732484370858148,Ser,41,146,56131,../data/images/56131.jpg,edge_on,220.24574,45.09534
587739844852384030,Sc2m,34,278,144919,../data/images/144919.jpg,spiral,231.25662,17.650509
587739708481405067,Ser,43,143,136747,../data/images/136747.jpg,edge_on,210.28503,28.276913
587736545774928114,Sc2m,39,249,92643,../data/images/92643.jpg,spiral,226.66325,5.002021
587742062151073909,Ser,45,169,168692,../data/images/168692.jpg,edge_on,195.76186,22.614904
588017991237435796,Sen,44,148,230638,../data/images/230638.jpg,edge_on,229.32819,7.1183405
587732482224226472,Ei(m),44,195,54055,../data/images/54055.jpg,merger,221.5431,42.773922
588010877687365729,Ei,38,108,197336,../data/images/197336.jpg,elliptical,184.55154,3.7771065
587733079197614122,Ei(o),44,138,63665,../data/images/63665.jpg,elliptical,166.6228,52.31315
588007004157837529,Sc2m,43,336,190822,../data/images/190822.jpg,spiral,119.20219,40.543034
587735667450839141,Ei,42,143,85831,../data/images/85831.jpg,elliptical,203.25348,57.28531
587728307486261396,Sc(m),41,208,22805,../data/images/22805.jpg,merger,156.11186,1.2694588
588017947208908895,Sb(m),44,193,224032,../data/images/224032.jpg,merger,198.12614,40.866844
587738195040665790,Ser,46,177,108703,../data/images/108703.jpg,edge_on,119.617805,51.244823
587725469597499626,Sc2m(m),38,267,6854,../data/images/6854.jpg,merger,135.09853,53.77202
587734623242485915,Ei,44,131,73714,../data/images/73714.jpg,elliptical,130.40424,32.966526
587732577763655815,Er,49,152,56830,../data/images/56830.jpg,elliptical,138.74141,4.8587823
587731680653803646,Sc2l(m),34,276,45761,../data/images/45761.jpg,spiral,129.36702,39.28994
587739719756873812,Ei,45,141,137385,../data/images/137385.jpg,elliptical,202.20369,28.239233
587732153101975663,Ei,42,120,52620,../data/images/52620.jpg,elliptical,135.22835,37.772778
587742013281730712,Ser,39,148,264292,../data/images/264292.jpg,edge_on,179.56187,21.89979
588023045873532993,SBc2m,36,278,272661,../data/images/272661.jpg,spiral,153.5063,23.217186
587730022254510294,Ser,46,165,41357,../data/images/41357.jpg,edge_on,219.01851,5.815146
587729408085918051,Er,42,124,35996,../data/images/35996.jpg,elliptical,260.54578,27.460747
587741392649126041,Sc2m,44,329,148833,../data/images/148833.jpg,spiral,150.59868,28.734732
587741721215762539,Sc2t(m),34,195,157872,../data/images/157872.jpg,merger,201.4078,25.91834
587739608103780434,Er,45,132,131752,../data/images/131752.jpg,elliptical,219.2416,27.009457
587741600954974326,Ei,40,127,154155,../data/images/154155.jpg,elliptical,176.43472,26.412786
587725816959664268,Sb(m),42,188,12509,../data/images/12509.jpg,merger,229.21443,59.224987
588848899935502698,Ser,44,165,243690,../data/images/243690.jpg,edge_on,232.20091,-0.18220188
587735347496550599,Sen,44,166,254922,../data/images/254922.jpg,edge_on,173.53075,13.967263
587734893823197290,Ei,39,111,75898,../data/images/75898.jpg,elliptical,171.54774,10.421796
587741721752567887,Sc2m,47,345,158041,../data/images/158041.jpg,spiral,201.30092,26.482454
588010879304335578,Sb2t,42,295,198329,../data/images/198329.jpg,spiral,199.25687,4.9217725
587732578295677251,Ser,55,198,57050,../data/images/57050.jpg,edge_on,127.68547,4.2640066
587741816777015558,Er,52,162,160414,../data/images/160414.jpg,elliptical,137.39052,17.561682
588295841783939191,Ser,38,147,238426,../data/images/238426.jpg,edge_on,171.73003,49.24121
587742062693515359,Ser,41,168,264991,../data/images/264991.jpg,edge_on,209.55977,21.64638
588018056722841756,Sb2m(m),44,231,232942,../data/images/232942.jpg,merger,212.90927,49.884445
588017703486816542,Er,44,139,217526,../data/images/217526.jpg,elliptical,225.29796,9.596666
588007006336909507,Sen,51,178,192936,../data/images/192936.jpg,edge_on,238.10553,53.732815
587741532233269456,Sb2t,43,292,151760,../data/images/151760.jpg,spiral,133.65971,19.289183
587736586578821277,Sb2m,48,359,94980,../data/images/94980.jpg,spiral,224.92989,36.14028
588010357995143366,Er(m),41,199,195009,../data/images/195009.jpg,merger,140.26003,2.6921818
587739157652045941,Er,53,159,121110,../data/images/121110.jpg,elliptical,144.17397,29.923018
587729972590870693,Ei,44,138,40933,../data/images/40933.jpg,elliptical,214.0467,-1.2684536
587741531713961996,Er,45,139,151548,../data/images/151548.jpg,elliptical,176.60065,28.754423
587738618101629015,Ei,42,152,114620,../data/images/114620.jpg,elliptical,176.07516,38.079994
587741489835016329,SBb2l(m),45,389,150146,../data/images/150146.jpg,merger,168.4005,28.627544
587739458299756738,Sb(m),48,237,129504,../data/images/129504.jpg,merger,223.12102,26.491776
587742629061787717,Er,45,148,179860,../data/images/179860.jpg,elliptical,222.6593,14.532764
587729408080937345,Ei,42,136,35901,../data/images/35901.jpg,elliptical,253.6776,37.24684
588017604156194926,SBc2m,41,245,211686,../data/images/211686.jpg,spiral,211.82011,41.219334
587735666385354892,SBc2t,40,295,85361,../data/images/85361.jpg,spiral,230.7831,48.066544
587731885742030943,Ser,42,168,47902,../data/images/47902.jpg,edge_on,137.94695,46.041584
587728309637021822,Sc3t,52,365,23730,../data/images/23730.jpg,spiral,163.56831,3.1397903
588011102108254330,Ei,37,118,199673,../data/images/199673.jpg,elliptical,242.09044,45.96465
587739608621449308,Ser,37,145,260748,../data/images/260748.jpg,edge_on,168.87529,31.254208
587739382065660144,Sb(m),54,223,125209,../data/images/125209.jpg,merger,229.11153,27.542599
587736941995229567,Ser,51,180,102233,../data/images/102233.jpg,edge_on,246.51027,22.100683
587742191510487167,Sc(m),40,174,171118,../data/images/171118.jpg,merger,171.54054,25.344236
587742567852474537,Ser,47,183,173401,../data/images/173401.jpg,edge_on,140.62201,14.462031
587731185124900959,Sc3t,42,278,276348,../data/images/276348.jpg,spiral,347.9022,-1.005214
588017567630885009,Er,50,147,269849,../data/images/269849.jpg,elliptical,169.92659,13.127232
588023669173584096,Sb2t(m),37,222,236811,../data/images/236811.jpg,merger,188.46619,19.885763
587739377239457850,Sc?t,37,257,123890,../data/images/123890.jpg,spiral,144.34145,28.352287
588017979953250434,Sc?m,40,187,229067,../data/images/229067.jpg,spiral,146.52765,34.26288
588009366402302151,Sb2t(m),27,206,267816,../data/images/267816.jpg,merger,148.64172,56.557316
587738568165228653,Ei,48,157,111680,../data/images/111680.jpg,elliptical,181.57193,14.099754
588017626696646895,Er,44,136,214481,../data/images/214481.jpg,elliptical,199.1453,44.298134
587736543087689899,Er(m),44,182,91857,../data/images/91857.jpg,merger,205.28413,9.8953
587739845918326939,SBb3m,43,341,145445,../data/images/145445.jpg,spiral,213.05093,23.183323
587736584980660724,Er,45,136,94205,../data/images/94205.jpg,elliptical,251.58179,19.659697
587742013828890833,Sen,33,132,264379,../data/images/264379.jpg,edge_on,204.81436,21.118181
587736524834472063,SBc2m,32,236,90181,../data/images/90181.jpg,spiral,210.48943,6.6966743
587729154134311052,Ser,34,125,29800,../data/images/29800.jpg,edge_on,179.07309,64.397
587738564407198242,Sb(m),42,178,111387,../data/images/111387.jpg,merger,126.35082,7.4739065
587725590918660134,Ser,38,151,11377,../data/images/11377.jpg,edge_on,260.21283,64.788666
588017569775026313,Ser,42,156,210468,../data/images/210468.jpg,edge_on,192.03241,11.595274
587732769980940318,SBa2l(m),34,177,61149,../data/images/61149.jpg,merger,180.50394,8.723864
587736915681083712,Sc?m,27,208,100345,../data/images/100345.jpg,spiral,225.60977,11.306976
587745244704276545,Sc2l(m),32,233,187033,../data/images/187033.jpg,merger,155.81377,18.13098
587731887352185007,Sc2l,32,215,48485,../data/images/48485.jpg,spiral,135.59845,46.395283
587742575378825351,SBb2m,53,363,174991,../data/images/174991.jpg,spiral,209.57811,17.216833
588010878227316877,Ser,36,129,197702,../data/images/197702.jpg,edge_on,191.70906,4.1352506
587741725231874184,Sc2m,45,358,158816,../data/images/158816.jpg,spiral,173.38507,23.59068
587736753547182309,Ser,46,152,256565,../data/images/256565.jpg,edge_on,251.7963,25.790304
587742190451097714,Sb2l(m),31,232,265145,../data/images/265145.jpg,merger,207.4764,23.452406
587728930807021703,Sen(m),37,176,27415,../data/images/27415.jpg,merger,137.58171,48.913803
587736975272050882,Sb(m),42,181,103063,../data/images/103063.jpg,merger,230.33525,27.588888
587742772939325550,Sa(m),38,169,180652,../data/images/180652.jpg,merger,159.35233,14.793599
588848900452647044,SBc3m,38,309,244188,../data/images/244188.jpg,spiral,187.07968,0.22912464
587736619327357384,Ser(m),55,255,95626,../data/images/95626.jpg,merger,245.72926,23.960497
587732053241102529,Sen,43,159,251492,../data/images/251492.jpg,edge_on,128.46336,35.01155
587737825137262731,Ei,48,137,106345,../data/images/106345.jpg,elliptical,118.97305,46.295544
588010879845204202,Ser,44,169,198712,../data/images/198712.jpg,edge_on,208.36682,5.184579
587734304343916591,Ser,47,177,286816,../data/images/286816.jpg,edge_on,340.13846,-0.29798502
587735695911944234,Sb(m),38,182,86542,../data/images/86542.jpg,merger,205.69156,55.51862
587732772131307692,Sc2l(m),38,181,63166,../data/images/63166.jpg,merger,187.23749,10.516978
587736542022533330,Sb4m(m),31,239,91165,../data/images/91165.jpg,merger,224.98006,7.3067646
587745244699885698,Ser,49,170,186995,../data/images/186995.jpg,edge_on,145.4368,16.246162
587725471210406027,Ser,47,176,7471,../data/images/7471.jpg,edge_on,140.52725,58.183483
587732054857023535,Er,45,140,51131,../data/images/51131.jpg,elliptical,139.73994,43.50056
587732156853846071,SBb2l(o),43,344,53075,../data/images/53075.jpg,spiral,122.03617,28.319721
587733429233909867,Er,45,132,68522,../data/images/68522.jpg,elliptical,221.60631,54.82177
587724648718860498,Ser,48,193,2495,../data/images/2495.jpg,edge_on,177.01456,-3.0622363
587725470671372552,Sb2m,32,236,7264,../data/images/7264.jpg,spiral,134.63988,54.504696
587741709958447267,Ei,50,153,263695,../data/images/263695.jpg,elliptical,179.50812,28.056772
587739380452229260,SBb2m,47,332,124379,../data/images/124379.jpg,spiral,221.70255,28.809757
587731185651089682,Sb2l,39,287,276979,../data/images/276979.jpg,spiral,323.5088,-0.5719505
587726100952252592,Ser,39,152,248011,../data/images/248011.jpg,edge_on,226.60043,3.4054887
588017565486350523,Sen,48,173,209545,../data/images/209545.jpg,edge_on,176.90579,11.737491
587733410455552118,SBb2m,43,315,67183,../data/images/67183.jpg,spiral,239.65233,38.99638
587725994651418958,Er,45,145,14520,../data/images/14520.jpg,elliptical,256.5401,38.876564
587736976346251447,Sb(m),53,206,103521,../data/images/103521.jpg,merger,231.82838,27.91124
588015509293498599,Sc3t,40,264,292814,../data/images/292814.jpg,spiral,55.166927,0.08858114
587738947735060645,Er,45,132,115807,../data/images/115807.jpg,elliptical,126.22164,23.839073
587732770506211514,Ser,47,158,61420,../data/images/61420.jpg,edge_on,153.86685,7.82225
587734892209963086,Sb2m(m),42,336,75260,../data/images/75260.jpg,merger,165.43095,8.820111
587739646203396205,Ser,41,149,133526,../data/images/133526.jpg,edge_on,155.1439,27.857634
588010878229217377,Sc(m),34,160,197718,../data/images/197718.jpg,merger,195.99605,4.1461463
588015507664928991,Er(m),46,183,288306,../data/images/288306.jpg,merger,14.121675,-1.2254978
587742060002148455,Ser,43,157,165869,../data/images/165869.jpg,edge_on,192.13258,21.273893
588015509816279289,Ser,38,142,293543,../data/images/293543.jpg,edge_on,22.977283,0.49194342
587739506087231588,Sb2m(m),32,241,260583,../data/images/260583.jpg,merger,202.92355,31.529045
587732770510405814,Sb1l(m),50,312,252741,../data/images/252741.jpg,merger,163.4807,8.652308
587732483806986474,Sb2m,38,260,55219,../data/images/55219.jpg,spiral,134.63147,37.538887
587738410333241542,Er,45,138,110751,../data/images/110751.jpg,elliptical,168.55165,14.369271
587726015605571687,Sc?t(m),40,264,15741,../data/images/15741.jpg,merger,179.51846,2.8903453
587736584424521761,Er,46,134,93480,../data/images/93480.jpg,elliptical,205.64963,39.75922
587742566787580057,Sen,39,132,173151,../data/images/173151.jpg,edge_on,161.46674,17.600885
587741725503258746,Ei,45,152,158883,../data/images/158883.jpg,elliptical,180.656,24.484297
587734948053647563,Sc?t,44,299,76360,../data/images/76360.jpg,spiral,149.4212,9.376099
588017625611436136,Sen,43,155,213581,../data/images/213581.jpg,edge_on,162.91606,42.103214
587732772129734850,Sc2m(m),45,321,63128,../data/images/63128.jpg,merger,183.65306,10.505777
587736808839118970,Sc2t(m),46,348,98421,../data/images/98421.jpg,spiral,209.14873,13.786044
588023239133495523,Sc2t,32,218,235948,../data/images/235948.jpg,spiral,136.78815,16.811777
587729781198946789,Ei,46,141,39969,../data/images/39969.jpg,elliptical,255.07918,35.263203
587739158191603720,Sb(m),42,187,121246,../data/images/121246.jpg,merger,150.57501,32.774483
587742013839245498,Sc?t(m),45,308,164073,../data/images/164073.jpg,merger,229.26682,16.330362
587725992503607413,Ei,45,154,14145,../data/images/14145.jpg,elliptical,254.37514,38.689785
587731869096542366,SBc2m(m),32,256,46467,../data/images/46467.jpg,merger,177.2379,54.569542
587726032792977546,Ei(m),37,148,18820,../data/images/18820.jpg,merger,197.29587,2.6234083
587733409909702832,Ser,45,154,66906,../data/images/66906.jpg,edge_on,215.16501,49.985203
587739708491301079,Ei,48,140,136904,../data/images/136904.jpg,elliptical,234.12138,21.422861
588010359621550342,Sc2t,33,262,196600,../data/images/196600.jpg,spiral,176.4829,5.340502
588018090547872194,Er,39,115,233779,../data/images/233779.jpg,elliptical,248.28967,26.175394
588009368008523954,Ser,35,127,193501,../data/images/193501.jpg,edge_on,133.78218,51.318985
587742551211114604,Ei,47,151,265320,../data/images/265320.jpg,elliptical,204.05757,19.274033
588297864722055273,Er,41,121,239954,../data/images/239954.jpg,elliptical,151.17876,42.48834
588009368016257148,Ei,47,137,267878,../data/images/267878.jpg,elliptical,160.7607,60.97714
588016528244670522,Sb(m),41,215,269281,../data/images/269281.jpg,merger,148.99951,39.91303
587745970540118113,Ser,53,192,189246,../data/images/189246.jpg,edge_on,245.12492,18.264734
587729407545967181,Sb(m),45,237,35736,../data/images/35736.jpg,merger,256.20755,33.412266
587735744222593216,Sb(m),38,180,88213,../data/images/88213.jpg,merger,231.43341,37.83534
587731679573180753,Er,45,144,45295,../data/images/45295.jpg,elliptical,117.041145,27.37317
587731868554559624,Ser,41,163,46193,../data/images/46193.jpg,edge_on,158.6037,51.417698
587738067275350167,Sa1l(m),38,216,108319,../data/images/108319.jpg,merger,141.53902,67.06883
587726014541856959,Ei,46,141,15000,../data/images/15000.jpg,elliptical,202.41588,1.841455
587729159511933073,Sb2l(m),48,249,31428,../data/images/31428.jpg,merger,214.49773,4.7664204
587726032774758544,Ser,38,149,18500,../data/images/18500.jpg,edge_on,155.57314,2.313472
587738411402592357,Sb(m),44,187,111172,../data/images/111172.jpg,merger,158.15718,14.179173
588011123577520243,Er,41,123,200269,../data/images/200269.jpg,elliptical,188.74478,62.30729
587732581517951100,Ser,45,173,58037,../data/images/58037.jpg,edge_on,163.57286,57.72626
588017116662792354,Ser,43,155,209242,../data/images/209242.jpg,edge_on,210.29951,45.66949
588298663577911358,Ser,40,158,273348,../data/images/273348.jpg,edge_on,198.94618,47.027992
587734623240126652,Ser,35,133,73670,../data/images/73670.jpg,edge_on,125.37426,29.596066
587741533315661996,Ser(m),49,260,152849,../data/images/152849.jpg,merger,153.64282,26.543327
587741390494892332,Sb(m),58,265,148312,../data/images/148312.jpg,merger,135.43143,21.697565
587739706334838873,Ser,47,179,135033,../data/images/135033.jpg,edge_on,212.19055,26.250084
587731187805913345,Seb,46,178,280908,../data/images/280908.jpg,edge_on,340.39243,1.0710812
587742610803130607,Ser,43,172,177856,../data/images/177856.jpg,edge_on,220.43207,14.357718
587735742623122038,SBc2m,44,292,87715,../data/images/87715.jpg,spiral,253.66531,21.008162
587734622166647047,Ser,43,169,73112,../data/images/73112.jpg,edge_on,126.57297,29.329945
587739648891748362,Sb2m,43,307,134391,../data/images/134391.jpg,spiral,164.86623,32.100697
587731681191067938,Sb(m),43,180,45908,../data/images/45908.jpg,merger,129.9776,40.287766
587733081352765592,SBb2m,46,348,64872,../data/images/64872.jpg,spiral,196.33922,55.08078
587732052705476746,Sc2m(m),27,206,251470,../data/images/251470.jpg,merger,131.31651,36.51919
587737826220572749,Er(m),39,153,106881,../data/images/106881.jpg,merger,142.84613,63.813377
